Student_ID,Gender,Attendance_Rate,Social_Media_Hours,Study_Hours_per_Day,Physics,Maths,Biology,Chemistry,Past_Exam_Scores,Final_Exam_Score,Pass_Fail
S1733,Male,83.10431401,8,7,38,85,98,66,57,53,Pass
S1734,Female,73.09769841,9,7,73,47,86,35,58,63,Pass
S1735,Female,88.84307677,8,7,34,84,93,66,64,71,Pass
S1736,Female,81.99091316,9,8,60,80,63,61,94,69,Pass
S1737,Female,65.53949815,9,7,55,50,59,71,90,65,Pass
S1738,Female,54.20270409,8,8,96,56,92,35,51,56,Pass
S1739,Female,94.52867209,10,7,97,61,76,62,70,64,Pass
S1740,Female,60.4752684,8,7,92,42,32,50,95,72,Pass
S1741,Male,87.16740623,8,7,39,35,95,44,73,69,Pass
S1742,Female,88.59301155,8,8,85,41,71,36,73,67,Pass
S1743,Female,59.74996365,8,7,73,48,57,34,93,72,Pass
S1744,Female,52.96173841,9,8,45,65,77,39,88,70,Pass
S1745,Female,53.90424538,5,11,98,62,59,61,90,82,Pass
S1746,Male,89.59870613,7,11,37,97,95,31,97,78,Pass
S1747,Female,84.26066156,9,8,63,52,77,96,73,69,Pass
S1748,Male,89.53065837,9,7,72,64,57,57,81,72,Pass
S1749,Male,66.31988949,9,8,90,71,53,43,52,60,Pass
S1750,Female,56.20393766,8,7,95,61,71,45,55,54,Pass
S1751,Female,99.54031632,10,8,87,91,91,41,59,67,Pass
S1752,Male,87.50662165,8,7,59,32,82,86,91,73,Pass
S1753,Female,72.93104738,5,11,72,92,90,78,86,84,Pass
S1754,Male,53.61019303,9,7,97,67,86,92,58,53,Pass
S1755,Male,88.89238471,9,7,38,31,98,61,62,66,Pass
S1756,Male,60.87059482,10,7,84,51,36,59,98,70,Pass
S1757,Female,96.1249874,5,11,55,49,73,94,99,81,Pass
S1758,Male,72.42033132,9,7,39,79,42,57,99,71,Pass
S1759,Female,89.52917199,8,8,59,88,90,49,73,67,Pass
S1760,Female,55.24736353,8,7,93,32,42,70,52,59,Pass
S1761,Male,94.92390379,9,7,43,76,79,34,65,51,Pass
S1762,Female,64.3024246,8,7,34,46,36,80,98,65,Pass
S1763,Female,75.25699422,8,7,50,54,97,42,66,60,Pass
S1764,Female,51.51468504,8,8,64,43,95,85,82,70,Pass
S1765,Female,50.98794821,5,12,55,47,93,82,83,78,Pass
S1766,Male,56.75353899,8,7,92,45,88,81,59,64,Pass
S1767,Female,59.28422739,9,7,30,75,46,33,74,54,Pass
S1768,Female,53.43459891,8,7,41,64,77,37,79,56,Pass
S1769,Male,55.74570389,10,7,44,57,41,96,76,56,Pass
S1770,Male,58.11568136,9,7,88,97,72,43,72,57,Pass
S1771,Female,89.97328919,8,8,90,77,88,70,75,66,Pass
S1772,Female,72.81985865,9,8,70,40,51,96,58,65,Pass
S1773,Female,68.30816547,8,8,40,73,32,73,77,73,Pass
S1774,Female,68.75896615,10,8,55,83,32,51,95,74,Pass
S1775,Female,50.27545129,9,8,77,45,67,55,53,52,Pass
S1776,Male,87.74408285,9,8,46,77,84,76,80,72,Pass
S1777,Female,79.71901404,8,7,44,33,95,89,87,73,Pass
S1778,Male,52.11107719,8,8,36,35,66,40,79,60,Pass
S1779,Female,57.96240552,7,12,96,92,57,54,95,82,Pass
S1780,Male,75.35657409,8,7,40,86,57,76,86,65,Pass
S1781,Female,68.99388301,9,7,93,93,83,64,85,70,Pass
S1782,Male,62.04841437,8,7,60,70,61,38,69,57,Pass
S1783,Female,83.07924219,8,8,32,30,87,47,64,56,Pass
S1784,Female,82.87676075,6,11,43,74,90,85,77,77,Pass
S1785,Male,98.94014314,10,4,77,42,39,63,54,50,Pass
S1786,Female,82.25074018,5,12,45,63,44,85,95,82,Pass
S1787,Female,75.23351022,10,8,86,88,66,33,64,56,Pass
S1788,Male,71.82303955,9,8,80,41,95,69,76,70,Pass
S1789,Male,93.03728924,10,7,35,60,87,36,59,62,Pass
S1790,Male,73.00465548,10,7,39,32,31,83,52,51,Pass
S1791,Female,75.89040528,10,7,65,95,30,94,61,51,Pass
S1792,Female,92.02814713,9,8,56,68,77,31,50,58,Pass
S1793,Female,62.60652245,8,7,66,35,33,50,55,55,Pass
S1794,Male,53.41376544,9,8,31,36,66,95,56,55,Pass
S1795,Female,94.01339132,5,11,96,42,87,90,96,84,Pass
S1796,Female,52.14794393,5,12,58,71,82,87,99,90,Pass
S1797,Male,53.21341527,10,7,31,81,41,95,93,67,Pass
S1798,Female,58.15912867,5,11,86,72,43,34,90,80,Pass
S1799,Female,57.33564852,10,7,54,99,48,85,74,75,Pass
S1800,Female,94.05903264,9,7,31,99,38,50,85,73,Pass
S1801,Male,65.65840082,9,7,53,34,65,64,76,67,Pass
S1802,Female,92.84331683,8,7,84,31,75,43,85,66,Pass
S1803,Female,61.22280124,11,3,32,61,88,47,53,47,Fail
S1804,Male,66.592931,8,8,56,49,41,72,67,61,Pass
S1805,Female,82.04702836,5,12,66,80,89,66,83,83,Pass
S1806,Male,96.515081,9,8,31,63,58,98,87,64,Pass
S1807,Female,87.31414719,5,12,94,52,35,56,96,76,Pass
S1808,Male,94.07795268,8,7,71,45,84,78,96,73,Pass
S1809,Male,89.39240246,8,8,37,91,72,82,87,67,Pass
S1810,Female,82.83825674,8,7,81,95,80,44,51,65,Pass
S1811,Male,96.50430744,10,8,56,95,96,81,71,69,Pass
S1812,Female,90.39647208,9,8,76,84,58,63,61,54,Pass
S1813,Female,90.737125,8,7,35,81,35,75,74,57,Pass
S1814,Male,65.25139955,8,7,40,71,40,63,78,62,Pass
S1815,Female,58.5594412,8,7,50,93,40,48,95,71,Pass
S1816,Male,62.68719385,9,7,87,96,93,60,50,51,Pass
S1817,Male,63.96524545,9,8,35,74,63,69,79,74,Pass
S1818,Male,82.3090564,8,7,68,97,86,41,57,70,Pass
S1819,Female,95.50507542,9,8,51,51,34,81,69,63,Pass
S1820,Female,83.04708748,8,8,53,49,64,94,90,68,Pass
S1821,Male,72.9670413,8,8,51,55,89,51,74,74,Pass
S1822,Female,58.3131333,10,7,63,45,75,63,73,54,Pass
S1823,Male,67.35491181,9,7,94,92,41,31,81,73,Pass
S1824,Female,89.95066147,8,7,49,33,75,62,76,72,Pass
S1825,Female,52.79785411,6,12,94,84,73,40,88,80,Pass
S1826,Female,98.34305677,9,8,64,71,44,90,71,67,Pass
S1827,Female,58.52682222,11,4,31,88,51,87,50,42,Fail
S1828,Female,82.9960189,8,8,37,35,33,37,74,61,Pass
S1829,Female,58.72862577,5,11,84,32,34,79,83,77,Pass
S1830,Male,57.02800967,8,7,55,40,53,58,84,69,Pass
S1831,Male,81.02693252,9,7,97,48,95,47,79,64,Pass
S1832,Male,91.36831567,9,8,84,85,94,35,73,71,Pass
S1833,Female,72.2990103,10,7,30,37,62,34,70,53,Pass
S1834,Male,51.33393682,9,8,39,89,69,33,68,66,Pass
S1835,Male,51.74165894,9,7,78,84,47,51,65,52,Pass
S1836,Female,81.30060257,8,7,34,42,79,38,84,69,Pass
S1837,Male,80.46614883,8,7,34,53,63,62,57,58,Pass
S1838,Male,74.40707482,5,11,55,88,52,97,93,80,Pass
S1839,Male,52.08762426,9,7,94,83,63,73,59,58,Pass
S1840,Female,53.97946692,7,12,47,50,50,55,99,79,Pass
S1841,Female,71.40201837,9,7,77,72,55,38,79,59,Pass
S1842,Female,55.1945819,5,11,98,49,62,63,88,80,Pass
S1843,Male,71.93056484,7,12,64,62,98,53,98,86,Pass
S1844,Female,69.89399752,6,12,68,69,47,36,92,77,Pass
S1845,Female,95.43184039,6,11,77,68,56,54,89,80,Pass
S1846,Male,62.47457592,9,7,36,83,71,93,51,56,Pass
S1847,Male,54.08874585,10,4,49,99,42,34,61,48,Fail
S1848,Female,99.61953058,8,8,56,73,70,86,68,74,Pass
S1849,Male,89.98557166,8,7,31,80,68,82,88,75,Pass
S1850,Male,64.37851252,9,7,63,87,49,49,62,53,Pass
S1851,Male,79.43252327,9,7,82,40,72,49,58,61,Pass
S1852,Male,84.73685359,9,7,58,68,77,61,70,66,Pass
S1853,Female,78.46147376,9,8,92,31,59,66,54,59,Pass
S1854,Female,85.66386416,8,7,31,43,30,32,52,55,Pass
S1855,Female,95.26780422,6,12,93,42,55,34,88,81,Pass
S1856,Male,63.47630908,8,8,40,46,32,59,86,66,Pass
S1857,Female,99.70467574,9,7,74,41,55,63,63,69,Pass
S1858,Male,67.78017107,10,8,96,35,83,65,58,55,Pass
S1859,Male,60.49170057,8,7,81,81,74,95,65,66,Pass
S1860,Female,99.04693127,8,8,54,78,88,86,66,60,Pass
S1861,Male,85.49811084,8,7,55,48,61,89,69,72,Pass
S1862,Male,65.41269131,8,8,85,42,66,43,80,58,Pass
S1863,Male,63.09486134,10,8,78,43,47,59,88,74,Pass
S1864,Female,69.90592734,8,7,55,53,55,46,70,68,Pass
S1865,Female,92.27681851,9,7,69,88,34,92,80,72,Pass
S1866,Male,82.98007372,9,8,68,62,31,32,78,54,Pass
S1867,Male,61.5828772,8,8,30,85,62,92,93,69,Pass
S1868,Male,75.66367879,10,8,90,32,92,77,64,58,Pass
S1869,Female,71.32209557,8,8,69,56,96,56,97,75,Pass
S1870,Male,84.13213354,9,8,96,90,44,88,50,63,Pass
S1871,Female,70.01252889,9,7,42,42,67,72,62,55,Pass
S1872,Male,73.6447037,9,8,88,97,37,83,83,75,Pass
S1873,Male,69.14904364,11,4,52,42,62,46,56,43,Fail
S1874,Female,62.40081256,10,8,54,68,47,89,67,68,Pass
S1875,Female,56.03022756,7,11,97,99,97,69,85,79,Pass
S1876,Male,84.47246314,9,7,86,93,91,50,70,60,Pass
S1877,Female,82.54430147,8,8,67,78,98,60,51,61,Pass
S1878,Male,56.4097001,9,8,88,98,58,59,51,60,Pass
S1879,Male,50.50988695,10,7,30,37,88,91,93,69,Pass
S1880,Female,87.96445453,8,7,68,59,71,59,55,64,Pass
S1881,Male,69.19905865,10,7,39,67,49,65,83,69,Pass
S1882,Female,66.84790265,10,4,55,56,58,87,60,49,Fail
S1883,Male,51.44313362,8,8,36,33,49,44,70,51,Pass
S1884,Female,85.25071084,9,8,99,30,42,90,57,56,Pass
S1885,Male,80.96693699,9,8,73,91,97,83,76,71,Pass
S1886,Female,89.71956661,10,8,71,57,53,53,60,54,Pass
S1887,Male,86.04736057,8,8,33,49,71,75,95,66,Pass
S1888,Female,71.23695582,8,7,42,60,77,33,83,75,Pass
S1889,Female,57.77722932,11,4,44,86,40,63,54,49,Fail
S1890,Male,97.98494694,5,12,71,41,69,63,83,78,Pass
S1891,Male,69.1732207,9,7,32,48,45,63,69,56,Pass
S1892,Male,96.58480593,10,8,39,51,71,69,99,75,Pass
S1893,Male,72.70639135,9,7,89,49,57,88,80,69,Pass
S1894,Male,62.96417262,9,8,31,30,79,37,88,63,Pass
S1895,Male,77.57575817,12,4,51,55,90,82,52,47,Fail
S1896,Male,64.7959941,6,12,82,89,87,59,96,80,Pass
S1897,Male,61.99383433,12,4,89,78,75,66,51,47,Fail
S1898,Female,75.2020258,9,7,52,82,97,69,98,72,Pass
S1899,Male,71.79040945,8,8,35,83,45,96,66,58,Pass
S1900,Male,84.7289143,6,11,37,80,98,97,98,80,Pass
S1901,Male,79.76884838,5,11,66,86,90,70,79,81,Pass
S1902,Male,86.12905562,10,8,62,45,65,50,97,74,Pass
S1903,Male,95.18929247,10,8,48,84,62,97,97,71,Pass
S1904,Female,86.78356741,9,8,51,31,69,94,56,55,Pass
S1905,Male,85.8274604,9,8,68,50,75,96,64,67,Pass
S1906,Male,86.02780063,5,12,52,54,67,87,93,80,Pass
S1907,Male,51.58319698,6,11,84,99,35,74,83,76,Pass
S1908,Female,66.06366373,10,8,98,85,49,53,64,57,Pass
S1909,Male,56.03660063,5,11,30,73,81,98,91,79,Pass
S1910,Female,94.96114367,9,8,94,75,50,51,83,75,Pass
S1911,Female,58.19137164,8,8,83,58,72,51,60,63,Pass
S1912,Female,53.96514062,11,3,84,74,32,78,54,49,Fail
S1913,Male,83.66322597,9,7,66,47,42,47,72,70,Pass
S1914,Female,91.27006439,10,7,70,73,99,90,61,61,Pass
S1915,Female,70.76823943,10,8,91,66,33,41,76,59,Pass
S1916,Male,62.62085482,5,12,80,67,48,88,95,76,Pass
S1917,Male,54.08552288,8,7,73,42,82,41,79,71,Pass
S1918,Female,64.37753566,9,8,94,71,33,33,62,65,Pass
S1919,Female,66.15745854,8,8,47,53,79,60,50,60,Pass
S1920,Female,60.75426048,8,8,56,54,81,33,72,69,Pass
S1921,Female,91.80241401,9,8,49,32,77,84,87,66,Pass
S1922,Male,71.42190535,10,7,78,50,59,39,52,60,Pass
S1923,Male,74.52092758,6,11,99,97,62,95,97,76,Pass
S1924,Male,76.90123463,9,8,48,83,78,87,92,70,Pass
S1925,Male,76.19082301,8,8,41,91,81,85,77,65,Pass
S1926,Female,90.160611,9,7,45,50,62,40,64,64,Pass
S1927,Male,54.70112035,11,4,48,59,91,51,52,50,Pass
S1928,Male,96.60805917,9,8,89,68,64,70,53,61,Pass
S1929,Female,99.04588014,10,8,57,46,99,65,57,51,Pass
S1930,Male,57.20212129,8,7,38,38,87,43,56,57,Pass
S1931,Male,62.02547761,8,8,47,82,69,88,52,55,Pass
S1932,Male,61.98453115,10,7,81,64,93,54,68,65,Pass
S1933,Male,97.75363252,9,8,93,83,37,53,87,70,Pass
S1934,Female,51.03342098,7,11,40,38,85,65,98,76,Pass
S1935,Female,90.15120568,6,11,52,93,90,91,97,77,Pass
S1936,Male,69.14621561,10,7,52,81,53,40,65,65,Pass
S1937,Male,53.53922199,8,7,75,42,75,45,89,67,Pass
S1938,Male,72.86044116,10,8,90,94,83,33,58,57,Pass
S1939,Female,59.30992092,10,8,73,30,85,82,85,71,Pass
S1940,Male,64.44252079,9,7,95,71,30,71,56,56,Pass
S1941,Female,65.86786946,9,7,32,69,78,79,65,51,Pass
S1942,Female,69.7567118,9,8,43,43,92,61,85,72,Pass
S1943,Male,88.58274165,9,8,98,48,76,31,70,64,Pass
S1944,Male,67.40199622,8,8,83,41,46,80,65,70,Pass
S1945,Female,63.98108821,8,8,90,89,82,79,75,74,Pass
S1946,Male,72.99802258,6,11,48,38,82,39,99,83,Pass
S1947,Male,71.62820443,9,8,92,71,56,33,67,67,Pass
S1948,Male,73.33912766,8,8,75,70,51,55,55,60,Pass
S1949,Male,92.04976016,6,11,86,99,62,70,90,78,Pass
S1950,Female,53.09794989,8,8,79,69,97,67,56,55,Pass
S1951,Female,89.36281796,10,8,62,34,75,53,69,68,Pass
S1952,Male,61.46085381,6,12,81,45,81,69,94,82,Pass
S1953,Female,58.3378762,9,7,74,95,46,68,85,61,Pass
S1954,Female,71.22272299,8,8,92,37,88,79,75,71,Pass
S1955,Male,62.53027899,8,8,49,38,36,33,97,73,Pass
S1956,Male,55.12747543,8,7,48,32,65,63,86,70,Pass
S1957,Female,88.4927017,8,8,81,95,91,66,86,73,Pass
S1958,Male,73.49242031,9,8,44,61,75,91,72,61,Pass
S1959,Male,50.19877381,10,8,34,48,41,82,93,73,Pass
S1960,Male,70.57065178,8,7,37,86,80,85,82,70,Pass
S1961,Male,68.17713372,10,8,60,64,37,53,55,52,Pass
S1962,Female,54.46856038,8,7,71,86,40,63,64,58,Pass
S1963,Male,50.11859754,8,8,36,85,37,37,79,66,Pass
S1964,Female,85.18843329,10,8,50,86,96,44,81,69,Pass
S1965,Male,63.05824034,5,11,54,50,94,94,91,80,Pass
S1966,Female,91.58493292,11,3,84,31,68,46,52,50,Pass
S1967,Male,87.57732371,9,7,44,67,86,41,63,60,Pass
S1968,Female,99.18225227,10,8,33,72,70,52,98,74,Pass
S1969,Female,86.46691075,9,8,73,46,87,42,92,67,Pass
S1970,Female,68.93594141,9,7,40,30,80,77,66,51,Pass
S1971,Male,60.97251222,10,8,37,42,90,31,67,57,Pass
S1972,Male,91.75316576,8,7,62,75,52,93,81,74,Pass
S1973,Male,52.98397451,5,11,76,63,48,32,93,79,Pass
S1974,Female,64.6363675,10,7,36,67,80,30,78,57,Pass
S1975,Male,69.85336814,8,8,89,86,72,78,96,72,Pass
S1976,Male,85.46085009,10,7,98,42,40,41,99,75,Pass
S1977,Male,80.3600224,8,7,91,71,91,37,61,61,Pass
S1978,Female,95.72271414,8,8,53,70,91,73,68,61,Pass
S1979,Female,99.87184159,8,7,41,58,49,89,51,65,Pass
S1980,Male,70.24418856,10,8,74,62,69,99,99,74,Pass
S1981,Female,50.71751416,6,11,63,74,80,92,82,78,Pass
S1982,Male,65.21721722,9,7,34,99,87,52,79,59,Pass
S1983,Female,80.83674982,9,8,84,53,91,98,59,68,Pass
S1984,Female,96.70249946,7,12,82,84,50,35,92,80,Pass
S1985,Female,92.8681825,8,7,37,50,62,46,92,70,Pass
S1986,Male,91.33684308,9,8,60,39,86,83,97,70,Pass
S1987,Male,57.51456312,6,12,72,51,84,38,99,82,Pass
S1988,Male,96.62473397,8,7,63,64,60,76,69,67,Pass
S1989,Male,85.09759053,8,7,56,52,31,48,68,52,Pass
S1990,Male,71.57755296,10,8,94,57,82,85,66,59,Pass
S1991,Female,85.52454168,9,7,64,81,30,49,55,59,Pass
S1992,Male,63.42814701,10,7,51,63,95,90,74,75,Pass
S1993,Male,67.05560311,8,7,44,76,46,94,94,74,Pass
S1994,Female,54.61712046,8,7,94,38,84,74,63,68,Pass
S1995,Male,92.33822347,9,8,64,46,59,50,78,62,Pass
S1996,Male,68.74972557,5,12,84,74,47,93,81,81,Pass
S1997,Male,85.04133313,8,8,99,36,88,97,82,69,Pass
S1998,Female,88.8810645,10,7,53,60,40,55,98,66,Pass
S1999,Female,91.8386273,8,8,60,60,55,98,84,71,Pass
S2000,Female,81.46200686,8,7,46,98,43,55,89,72,Pass
S2001,Female,89.19904954,8,8,96,98,41,51,62,74,Pass
S2002,Male,90.41048722,8,8,80,71,51,84,64,62,Pass
S2003,Female,96.30086916,8,7,77,82,71,37,94,71,Pass
S2004,Female,66.40194853,10,8,42,75,57,83,52,61,Pass
S2005,Male,50.36982433,5,12,51,76,96,99,99,82,Pass
S2006,Female,62.4266249,10,4,85,58,47,81,55,48,Fail
S2007,Female,94.08127359,8,8,32,75,81,66,77,69,Pass
S2008,Male,89.20025736,6,11,46,52,84,70,97,86,Pass
S2009,Male,52.74785194,10,3,53,53,80,46,56,46,Fail
S2010,Male,99.76433368,8,7,85,42,45,51,83,70,Pass
S2011,Male,79.12382389,8,8,75,88,54,38,54,52,Pass
S2012,Male,71.84757211,8,7,62,51,37,37,96,70,Pass
S2013,Male,57.40162643,6,12,94,43,85,90,91,77,Pass
S2014,Female,76.84022325,9,7,53,31,51,94,86,60,Pass
S2015,Male,72.054388,8,7,88,66,36,97,62,59,Pass
S2016,Female,59.98636405,8,7,87,75,82,66,65,71,Pass
S2017,Male,78.39107754,10,8,97,34,84,51,61,53,Pass
S2018,Male,58.25705616,9,8,34,84,44,59,87,64,Pass
S2019,Female,82.22256918,8,8,95,39,56,31,77,74,Pass
S2020,Female,81.59590084,10,7,87,33,63,64,73,69,Pass
S2021,Female,55.68776287,9,7,55,32,92,87,54,54,Pass
S2022,Male,64.64360839,9,7,64,56,92,79,67,58,Pass
S2023,Male,83.42021621,9,8,89,30,46,56,66,66,Pass
S2024,Male,57.15848188,6,12,87,32,66,34,88,76,Pass
S2025,Female,95.71633705,7,12,46,95,40,38,92,81,Pass
S2026,Male,82.58697465,9,8,98,34,34,99,91,70,Pass
S2027,Male,87.36450811,8,8,79,90,38,75,96,74,Pass
S2028,Female,62.93580014,8,7,73,69,80,68,93,72,Pass
S2029,Female,81.39503526,9,8,54,70,32,32,66,62,Pass
S2030,Male,84.01455525,6,12,77,63,31,54,85,77,Pass
S2031,Female,92.80417418,8,7,47,73,84,56,55,58,Pass
S2032,Male,80.77990656,9,7,44,81,60,53,90,64,Pass
S2033,Female,51.38227582,8,7,86,80,93,35,89,67,Pass
S2034,Female,82.55240306,8,8,54,82,54,44,73,72,Pass
S2035,Female,68.68036187,9,7,44,88,83,40,54,59,Pass
S2036,Male,71.09721734,8,8,81,70,46,78,69,67,Pass
S2037,Male,74.27202477,9,8,67,97,41,40,91,70,Pass
S2038,Female,73.86118542,10,7,88,51,79,35,76,65,Pass
S2039,Male,92.21272122,8,8,65,40,98,49,53,66,Pass
S2040,Female,70.61319634,8,8,33,61,81,95,97,71,Pass
S2041,Female,81.5141062,8,7,59,63,82,98,71,75,Pass
S2042,Male,74.71743106,8,8,88,53,69,81,55,65,Pass
S2043,Female,83.36829956,7,11,57,91,60,84,87,83,Pass
S2044,Female,53.62645097,6,11,84,75,75,62,87,76,Pass
S2045,Male,61.8505447,8,7,50,36,74,74,73,66,Pass
S2046,Male,79.83419821,5,11,71,84,37,79,92,81,Pass
S2047,Male,69.22984304,9,8,64,34,87,73,69,57,Pass
S2048,Male,65.2720453,10,8,81,95,79,62,64,59,Pass
S2049,Female,85.22384228,8,7,44,78,97,85,57,55,Pass
S2050,Male,62.94115087,9,7,73,40,43,80,97,67,Pass
S2051,Male,64.03759876,9,7,64,34,34,91,76,58,Pass
S2052,Male,51.89227611,9,8,79,92,53,55,66,58,Pass
S2053,Male,92.13298082,9,8,72,75,49,91,86,70,Pass
S2054,Female,87.89560173,6,12,43,46,62,71,85,78,Pass
S2055,Male,59.88963015,9,8,47,72,52,89,69,62,Pass
S2056,Female,61.61325741,9,7,85,55,77,98,57,52,Pass
S2057,Female,84.99064216,8,7,48,59,60,46,72,54,Pass
S2058,Male,57.23016721,10,8,61,49,81,32,61,56,Pass
S2059,Male,89.64125677,7,11,65,34,66,47,98,81,Pass
S2060,Female,73.04245257,8,7,33,77,37,95,80,71,Pass
S2061,Male,86.44863032,6,11,44,73,52,86,79,76,Pass
S2062,Male,81.97940313,7,11,98,92,45,67,98,84,Pass
S2063,Male,58.66434648,6,11,89,59,72,85,81,77,Pass
S2064,Male,80.97762898,5,11,56,69,56,84,91,85,Pass
S2065,Female,84.86673009,8,7,96,62,66,68,54,51,Pass
S2066,Female,85.0333039,5,11,63,80,72,52,90,76,Pass
S2067,Male,79.21428688,9,7,57,31,81,38,76,63,Pass
S2068,Male,55.88149336,8,7,50,43,68,35,64,59,Pass
S2069,Male,93.38997817,9,8,57,40,41,82,51,51,Pass
S2070,Male,79.70387717,9,8,68,94,53,70,86,73,Pass
S2071,Male,62.0691694,8,7,62,50,98,68,52,59,Pass
S2072,Male,94.1076421,10,8,98,37,76,56,81,61,Pass
S2073,Male,50.12240576,10,8,84,62,67,52,66,62,Pass
S2074,Male,53.19162053,8,7,50,96,34,54,81,68,Pass
S2075,Male,55.39433865,8,8,87,55,42,80,98,74,Pass
S2076,Male,89.66835486,8,7,61,96,32,90,65,56,Pass
S2077,Female,87.27785262,8,7,30,70,43,39,80,68,Pass
S2078,Male,99.34841794,8,8,71,83,55,85,58,56,Pass
S2079,Male,84.24760885,8,8,46,58,79,88,90,70,Pass
S2080,Male,89.40870468,8,7,33,71,67,89,67,60,Pass
S2081,Male,71.95772162,8,7,92,31,95,97,54,53,Pass
S2082,Female,91.31073924,9,8,34,53,88,37,83,59,Pass
S2083,Male,62.88873191,8,7,89,36,31,92,74,65,Pass
S2084,Male,55.18250995,8,7,37,43,64,70,64,64,Pass
S2085,Male,94.31183311,6,12,34,41,91,44,84,76,Pass
S2086,Female,65.12740824,8,7,97,63,90,41,59,68,Pass
S2087,Female,65.83661371,8,8,47,85,93,31,68,64,Pass
S2088,Female,97.17034327,6,12,40,91,76,91,96,85,Pass
S2089,Male,60.59544149,8,8,62,54,45,38,91,67,Pass
S2090,Female,70.95622663,8,8,43,92,34,51,84,70,Pass
S2091,Female,68.22667132,9,8,61,72,39,46,64,66,Pass
S2092,Male,87.86735081,5,12,65,43,87,99,88,77,Pass
S2093,Female,89.72265969,8,7,44,67,57,83,71,60,Pass
S2094,Male,84.19939387,5,12,40,42,48,95,86,80,Pass
S2095,Female,53.17550417,10,7,89,62,68,77,92,68,Pass
S2096,Male,98.68714982,10,7,67,35,68,76,90,66,Pass
S2097,Male,76.98227112,9,8,91,31,80,74,66,62,Pass
S2098,Female,72.85520371,9,7,75,89,92,73,62,67,Pass
S2099,Male,78.11931479,9,8,42,86,77,36,61,52,Pass
S2100,Female,55.15430627,11,4,77,34,39,44,53,47,Fail
S2101,Male,75.84386979,10,8,60,39,85,68,58,64,Pass
S2102,Male,97.90107445,10,8,73,75,48,66,71,68,Pass
S2103,Male,94.62008471,6,12,66,94,90,71,98,92,Pass
S2104,Male,93.69352895,8,7,48,37,38,43,67,56,Pass
S2105,Male,68.17379082,8,7,81,30,52,74,60,52,Pass
S2106,Female,66.77114259,10,4,30,37,33,65,60,49,Fail
S2107,Male,76.37159409,9,7,81,30,60,41,73,56,Pass
S2108,Female,97.57659123,8,8,36,81,81,41,92,68,Pass
S2109,Female,50.25869067,8,7,76,89,59,44,93,71,Pass
S2110,Male,85.04143969,11,4,30,63,30,61,51,41,Fail
S2111,Male,84.08000809,9,7,30,88,57,88,70,71,Pass
S2112,Male,95.14618401,8,8,31,62,71,48,92,72,Pass
S2113,Female,56.55769414,10,7,74,80,88,85,79,64,Pass
S2114,Female,70.07292265,9,8,78,71,98,35,71,63,Pass
S2115,Male,67.84026768,10,8,48,51,41,33,57,55,Pass
S2116,Male,58.72759381,10,8,55,74,70,31,87,72,Pass
S2117,Male,77.56694638,7,12,81,53,70,89,93,79,Pass
S2118,Female,53.24844294,8,8,50,90,69,59,68,61,Pass
S2119,Female,90.61755014,9,7,30,75,93,42,99,70,Pass
S2120,Male,80.17322161,8,8,30,59,92,56,83,74,Pass
S2121,Male,72.95521149,8,8,93,69,67,35,90,65,Pass
S2122,Male,95.47244303,9,7,97,83,90,67,52,64,Pass
S2123,Male,75.9034228,8,7,32,57,72,63,91,70,Pass
S2124,Female,71.22296802,8,7,91,73,59,81,53,63,Pass
S2125,Female,82.48748348,8,7,55,53,82,99,63,57,Pass
S2126,Male,82.26589384,5,12,66,83,82,42,80,76,Pass
S2127,Male,59.65792896,9,8,94,54,84,32,68,60,Pass
S2128,Female,98.40437834,10,7,90,91,81,73,65,64,Pass
S2129,Male,88.01695998,7,12,58,84,88,30,74,76,Pass
S2130,Female,76.79602014,9,8,71,68,62,50,55,60,Pass
S2131,Male,85.71690622,9,7,59,40,98,71,88,66,Pass
S2132,Female,77.56191539,9,7,51,94,58,85,76,71,Pass
S2133,Male,54.09562874,9,8,41,47,96,68,96,71,Pass
S2134,Female,57.29721578,8,7,57,87,93,90,73,73,Pass
S2135,Male,95.95995544,10,4,87,55,55,47,53,48,Fail
S2136,Male,91.4827553,9,7,30,52,62,70,66,51,Pass
S2137,Male,63.59196175,10,4,79,45,37,51,52,47,Fail
S2138,Female,81.62402749,8,7,64,75,41,97,90,73,Pass
S2139,Male,57.22240851,5,12,99,47,98,87,97,88,Pass
S2140,Male,97.782533,7,11,56,68,55,61,92,81,Pass
S2141,Male,83.74024207,10,8,39,99,56,40,57,51,Pass
S2142,Female,68.47594166,9,7,59,31,97,53,96,67,Pass
S2143,Female,93.97253226,6,12,36,72,67,52,86,79,Pass
S2144,Male,68.07028032,10,8,74,79,65,92,65,54,Pass
S2145,Female,88.01398207,9,8,96,40,60,92,52,59,Pass
S2146,Male,74.38595586,9,8,59,30,76,73,67,63,Pass
S2147,Female,60.211862,9,8,65,77,59,42,52,51,Pass
S2148,Male,64.6141602,9,7,83,77,90,47,69,57,Pass
S2149,Male,88.19555998,6,11,53,79,38,53,95,82,Pass
S2150,Female,53.20951323,8,7,50,44,31,96,76,57,Pass
S2151,Male,70.45948585,8,7,92,52,34,47,78,65,Pass
S2152,Female,83.30604943,9,7,85,37,73,72,69,57,Pass
S2153,Male,73.15645617,5,12,38,40,95,76,94,80,Pass
